date,isbn,series,subject,sales_index
2025-04-13,9791193575086,마플 교과서,공수2,14487.0
2025-04-13,9791138919029,바이블,공수1,54702.0
2025-04-13,9791138919036,바이블,공수2,27432.0
2025-04-13,9788900477672,수매씽 개념(new),공수1,2970.0
2025-04-13,9788900477689,수매씽 개념(new),공수2,1194.0
2025-04-13,9788954785792,수학 왕도,공수1,12588.0
2025-04-13,9788954785808,수학 왕도,공수2,6426.0
2025-04-13,9791191229653,수학의 샘,공수1,9450.0
2025-04-13,9791191229844,수학의 샘,공수2,4782.0
2025-04-13,9788959905249,숨마쿰라우데,공수1,7500.0
2025-04-13,9788959905508,숨마쿰라우데,공수2,
2025-04-13,9791156200420,실력 정석,공수1,51918.0
2025-04-13,9791156200444,실력 정석,공수2,37689.0
2025-04-13,9791129710949,완쏠 개념 라이트(new),공수1,9036.0
2025-04-13,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-13,9791129713209,완쏠 개념(new),공수1,612.0
2025-04-13,9791129714701,완쏠 개념(new),공수2,
2025-04-13,9788905055776,풍산자,공수1,22830.0
2025-04-13,9788905056100,풍산자,공수2,7575.0
2025-04-14,9788960765160,THE 개념,공수1,11019.0
2025-04-14,9788960765245,THE 개념,공수2,4014.0
2025-04-14,9791125976509,개념 해결의법칙,공수1,10638.0
2025-04-14,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-14,9791169404419,개념+유형,공수1,65097.0
2025-04-14,9791169404426,개념+유형,공수2,25158.0
2025-04-14,9791125976486,개념.Zip(new),공수1,3762.0
2025-04-14,9791125976493,개념.Zip(new),공수2,1224.0
2025-04-14,9791169409292,개념루트(new),공수1,8811.0
2025-04-14,9791169409315,개념루트(new),공수2,1713.0
2025-04-14,9788928349135,개념쎈,공수1,23676.0
2025-04-14,9788928347858,개념쎈,공수1_표지변경,9441.0
2025-04-14,9788928349142,개념쎈,공수2,9096.0
2025-04-14,9788928350629,개념쎈 라이트,공수1,12534.0
2025-04-14,9788928350636,개념쎈 라이트,공수2,2004.0
2025-04-14,9788961334839,개념원리,공수1,228678.0
2025-04-14,9788961335997,개념원리,공수2,94785.0
2025-04-14,9791156200413,기본 정석,공수1,97824.0
2025-04-14,9791156200437,기본 정석,공수2,62148.0
2025-04-14,9788926163863,디딤돌 개념기본(low),공수1,10038.0
2025-04-14,9788926163870,디딤돌 개념기본(low),공수2,2772.0
2025-04-14,9791193575079,마플 교과서,공수1,41814.0
2025-04-14,9791193575086,마플 교과서,공수2,14487.0
2025-04-14,9791138919029,바이블,공수1,54378.0
2025-04-14,9791138919036,바이블,공수2,27342.0
2025-04-14,9788900477672,수매씽 개념(new),공수1,2970.0
2025-04-14,9788900477689,수매씽 개념(new),공수2,1194.0
2025-04-14,9788954785792,수학 왕도,공수1,12450.0
2025-04-14,9788954785808,수학 왕도,공수2,6288.0
2025-04-14,9791191229653,수학의 샘,공수1,9450.0
2025-04-14,9791191229844,수학의 샘,공수2,4782.0
2025-04-14,9788959905249,숨마쿰라우데,공수1,7500.0
2025-04-14,9788959905508,숨마쿰라우데,공수2,
2025-04-14,9791156200420,실력 정석,공수1,52086.0
2025-04-14,9791156200444,실력 정석,공수2,37689.0
2025-04-14,9791129710949,완쏠 개념 라이트(new),공수1,9186.0
2025-04-14,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-14,9791129713209,완쏠 개념(new),공수1,612.0
2025-04-14,9791129714701,완쏠 개념(new),공수2,
2025-04-14,9788905055776,풍산자,공수1,22830.0
2025-04-14,9788905056100,풍산자,공수2,7575.0
2025-04-15,9788960765160,THE 개념,공수1,
2025-04-15,9788960765245,THE 개념,공수2,4014.0
2025-04-15,9791125976509,개념 해결의법칙,공수1,
2025-04-15,9791125956211,개념 해결의법칙,공수2,
2025-04-15,9791169404419,개념+유형,공수1,64788.0
2025-04-15,9791169404426,개념+유형,공수2,25158.0
2025-04-15,9791125976486,개념.Zip(new),공수1,3684.0
2025-04-15,9791125976493,개념.Zip(new),공수2,1224.0
2025-04-15,9791169409292,개념루트(new),공수1,8901.0
2025-04-15,9791169409315,개념루트(new),공수2,
2025-04-15,9788928349135,개념쎈,공수1,23628.0
2025-04-15,9788928347858,개념쎈,공수1_표지변경,9243.0
2025-04-15,9788928349142,개념쎈,공수2,8946.0
2025-04-15,9788928350629,개념쎈 라이트,공수1,
2025-04-15,9788928350636,개념쎈 라이트,공수2,1974.0
2025-04-15,9788961334839,개념원리,공수1,227577.0
2025-04-15,9788961335997,개념원리,공수2,94119.0
2025-04-15,9791156200413,기본 정석,공수1,97746.0
2025-04-15,9791156200437,기본 정석,공수2,
2025-04-15,9788926163863,디딤돌 개념기본(low),공수1,9912.0
2025-04-15,9788926163870,디딤돌 개념기본(low),공수2,
2025-04-15,9791193575079,마플 교과서,공수1,41628.0
2025-04-15,9791193575086,마플 교과서,공수2,
2025-04-15,9791138919029,바이블,공수1,54324.0
2025-04-15,9791138919036,바이블,공수2,27192.0
2025-04-15,9788900477672,수매씽 개념(new),공수1,2952.0
2025-04-15,9788900477689,수매씽 개념(new),공수2,1164.0
2025-04-15,9788954785792,수학 왕도,공수1,12432.0
2025-04-15,9788954785808,수학 왕도,공수2,
2025-04-15,9791191229653,수학의 샘,공수1,
2025-04-15,9791191229844,수학의 샘,공수2,4692.0
2025-04-15,9788959905249,숨마쿰라우데,공수1,7452.0
2025-04-15,9788959905508,숨마쿰라우데,공수2,
2025-04-15,9791156200420,실력 정석,공수1,52158.0
2025-04-15,9791156200444,실력 정석,공수2,
2025-04-15,9791129710949,완쏠 개념 라이트(new),공수1,
2025-04-15,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-15,9791129713209,완쏠 개념(new),공수1,612.0
2025-04-15,9791129714701,완쏠 개념(new),공수2,
2025-04-15,9788905055776,풍산자,공수1,22638.0
2025-04-15,9788905056100,풍산자,공수2,7617.0
2025-04-16,9788960765160,THE 개념,공수1,10767.0
2025-04-16,9788960765245,THE 개념,공수2,3954.0
2025-04-16,9791125976509,개념 해결의법칙,공수1,10512.0
2025-04-16,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-16,9791169404419,개념+유형,공수1,64725.0
2025-04-16,9791169404426,개념+유형,공수2,25152.0
2025-04-16,9791125976486,개념.Zip(new),공수1,3606.0
2025-04-16,9791125976493,개념.Zip(new),공수2,1224.0
2025-04-16,9791169409292,개념루트(new),공수1,8925.0
2025-04-16,9791169409315,개념루트(new),공수2,1677.0
2025-04-16,9788928349135,개념쎈,공수1,23580.0
2025-04-16,9788928347858,개념쎈,공수1_표지변경,9387.0
2025-04-16,9788928349142,개념쎈,공수2,8886.0
2025-04-16,9788928350629,개념쎈 라이트,공수1,11922.0
2025-04-16,9788928350636,개념쎈 라이트,공수2,1926.0
2025-04-16,9788961334839,개념원리,공수1,226419.0
2025-04-16,9788961335997,개념원리,공수2,93402.0
2025-04-16,9791156200413,기본 정석,공수1,97503.0
2025-04-16,9791156200437,기본 정석,공수2,61656.0
2025-04-16,9788926163863,디딤돌 개념기본(low),공수1,9741.0
2025-04-16,9788926163870,디딤돌 개념기본(low),공수2,2676.0
2025-04-16,9791193575079,마플 교과서,공수1,41508.0
2025-04-16,9791193575086,마플 교과서,공수2,14346.0
2025-04-16,9791138919029,바이블,공수1,54192.0
2025-04-16,9791138919036,바이블,공수2,26952.0
2025-04-16,9788900477672,수매씽 개념(new),공수1,3000.0
2025-04-16,9788900477689,수매씽 개념(new),공수2,1164.0
2025-04-16,9788954785792,수학 왕도,공수1,12174.0
2025-04-16,9788954785808,수학 왕도,공수2,6228.0
2025-04-16,9791191229653,수학의 샘,공수1,9174.0
2025-04-16,9791191229844,수학의 샘,공수2,4662.0
2025-04-16,9788959905249,숨마쿰라우데,공수1,7446.0
2025-04-16,9788959905508,숨마쿰라우데,공수2,
2025-04-16,9791156200420,실력 정석,공수1,51696.0
2025-04-16,9791156200444,실력 정석,공수2,36927.0
2025-04-16,9791129710949,완쏠 개념 라이트(new),공수1,9276.0
2025-04-16,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-16,9791129713209,완쏠 개념(new),공수1,552.0
2025-04-16,9791129714701,완쏠 개념(new),공수2,
2025-04-16,9788905055776,풍산자,공수1,22560.0
2025-04-16,9788905056100,풍산자,공수2,7617.0
2025-04-17,9788960765160,THE 개념,공수1,10665.0
2025-04-17,9788960765245,THE 개념,공수2,3984.0
2025-04-17,9791125976509,개념 해결의법칙,공수1,10512.0
2025-04-17,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-17,9791169404419,개념+유형,공수1,64377.0
2025-04-17,9791169404426,개념+유형,공수2,25152.0
2025-04-17,9791125976486,개념.Zip(new),공수1,4086.0
2025-04-17,9791125976493,개념.Zip(new),공수2,1254.0
2025-04-17,9791169409292,개념루트(new),공수1,8937.0
2025-04-17,9791169409315,개념루트(new),공수2,1677.0
2025-04-17,9788928349135,개념쎈,공수1,23562.0
2025-04-17,9788928347858,개념쎈,공수1_표지변경,9345.0
2025-04-17,9788928349142,개념쎈,공수2,9090.0
2025-04-17,9788928350629,개념쎈 라이트,공수1,11796.0
2025-04-17,9788928350636,개념쎈 라이트,공수2,1926.0
2025-04-17,9788961334839,개념원리,공수1,224433.0
2025-04-17,9788961335997,개념원리,공수2,92886.0
2025-04-17,9791156200413,기본 정석,공수1,97035.0
2025-04-17,9791156200437,기본 정석,공수2,61656.0
2025-04-17,9788926163863,디딤돌 개념기본(low),공수1,9681.0
2025-04-17,9788926163870,디딤돌 개념기본(low),공수2,2664.0
2025-04-17,9791193575079,마플 교과서,공수1,41508.0
2025-04-17,9791193575086,마플 교과서,공수2,14346.0
2025-04-17,9791138919029,바이블,공수1,53886.0
2025-04-17,9791138919036,바이블,공수2,26778.0
2025-04-17,9788900477672,수매씽 개념(new),공수1,3060.0
2025-04-17,9788900477689,수매씽 개념(new),공수2,1164.0
2025-04-17,9788954785792,수학 왕도,공수1,
2025-04-17,9788954785808,수학 왕도,공수2,6228.0
2025-04-17,9791191229653,수학의 샘,공수1,9174.0
2025-04-17,9791191229844,수학의 샘,공수2,4722.0
2025-04-17,9788959905249,숨마쿰라우데,공수1,7320.0
2025-04-17,9788959905508,숨마쿰라우데,공수2,
2025-04-17,9791156200420,실력 정석,공수1,51438.0
2025-04-17,9791156200444,실력 정석,공수2,36927.0
2025-04-17,9791129710949,완쏠 개념 라이트(new),공수1,9276.0
2025-04-17,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-17,9791129713209,완쏠 개념(new),공수1,534.0
2025-04-17,9791129714701,완쏠 개념(new),공수2,
2025-04-17,9788905055776,풍산자,공수1,22404.0
2025-04-17,9788905056100,풍산자,공수2,7587.0
2025-04-18,9788960765160,THE 개념,공수1,10695.0
2025-04-18,9788960765245,THE 개념,공수2,3954.0
2025-04-18,9791125976509,개념 해결의법칙,공수1,10494.0
2025-04-18,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-18,9791169404419,개념+유형,공수1,64020.0
2025-04-18,9791169404426,개념+유형,공수2,24996.0
2025-04-18,9791125976486,개념.Zip(new),공수1,4086.0
2025-04-18,9791125976493,개념.Zip(new),공수2,1254.0
2025-04-18,9791169409292,개념루트(new),공수1,8937.0
2025-04-18,9791169409315,개념루트(new),공수2,1677.0
2025-04-18,9788928349135,개념쎈,공수1,23532.0
2025-04-18,9788928347858,개념쎈,공수1_표지변경,
2025-04-18,9788928349142,개념쎈,공수2,9042.0
2025-04-18,9788928350629,개념쎈 라이트,공수1,11796.0
2025-04-18,9788928350636,개념쎈 라이트,공수2,1896.0
2025-04-18,9788961334839,개념원리,공수1,223407.0
2025-04-18,9788961335997,개념원리,공수2,92886.0
2025-04-18,9791156200413,기본 정석,공수1,97035.0
2025-04-18,9791156200437,기본 정석,공수2,61500.0
2025-04-18,9788926163863,디딤돌 개념기본(low),공수1,9654.0
2025-04-18,9788926163870,디딤돌 개념기본(low),공수2,2664.0
2025-04-18,9791193575079,마플 교과서,공수1,41352.0
2025-04-18,9791193575086,마플 교과서,공수2,14370.0
2025-04-18,9791138919029,바이블,공수1,53490.0
2025-04-18,9791138919036,바이블,공수2,26658.0
2025-04-18,9788900477672,수매씽 개념(new),공수1,3060.0
2025-04-18,9788900477689,수매씽 개념(new),공수2,1164.0
2025-04-18,9788954785792,수학 왕도,공수1,11976.0
2025-04-18,9788954785808,수학 왕도,공수2,6168.0
2025-04-18,9791191229653,수학의 샘,공수1,
2025-04-18,9791191229844,수학의 샘,공수2,
2025-04-18,9788959905249,숨마쿰라우데,공수1,7212.0
2025-04-18,9788959905508,숨마쿰라우데,공수2,
2025-04-18,9791156200420,실력 정석,공수1,51132.0
2025-04-18,9791156200444,실력 정석,공수2,36633.0
2025-04-18,9791129710949,완쏠 개념 라이트(new),공수1,9246.0
2025-04-18,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-18,9791129713209,완쏠 개념(new),공수1,534.0
2025-04-18,9791129714701,완쏠 개념(new),공수2,
2025-04-18,9788905055776,풍산자,공수1,22404.0
2025-04-18,9788905056100,풍산자,공수2,7557.0
2025-04-19,9788960765160,THE 개념,공수1,10695.0
2025-04-19,9788960765245,THE 개념,공수2,3954.0
2025-04-19,9791125976509,개념 해결의법칙,공수1,10434.0
2025-04-19,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-19,9791169404419,개념+유형,공수1,63945.0
2025-04-19,9791169404426,개념+유형,공수2,24936.0
2025-04-19,9791125976486,개념.Zip(new),공수1,4068.0
2025-04-19,9791125976493,개념.Zip(new),공수2,1254.0
2025-04-19,9791169409292,개념루트(new),공수1,8877.0
2025-04-19,9791169409315,개념루트(new),공수2,1659.0
2025-04-19,9788928349135,개념쎈,공수1,23484.0
2025-04-19,9788928347858,개념쎈,공수1_표지변경,9141.0
2025-04-19,9788928349142,개념쎈,공수2,
2025-04-19,9788928350629,개념쎈 라이트,공수1,11475.0
2025-04-19,9788928350636,개념쎈 라이트,공수2,1878.0
2025-04-19,9788961334839,개념원리,공수1,222489.0
2025-04-19,9788961335997,개념원리,공수2,92436.0
2025-04-19,9791156200413,기본 정석,공수1,96459.0
2025-04-19,9791156200437,기본 정석,공수2,61284.0
2025-04-19,9788926163863,디딤돌 개념기본(low),공수1,9582.0
2025-04-19,9788926163870,디딤돌 개념기본(low),공수2,2727.0
2025-04-19,9791193575079,마플 교과서,공수1,41274.0
2025-04-19,9791193575086,마플 교과서,공수2,14310.0
2025-04-19,9791138919029,바이블,공수1,53322.0
2025-04-19,9791138919036,바이블,공수2,26514.0
2025-04-19,9788900477672,수매씽 개념(new),공수1,3042.0
2025-04-19,9788900477689,수매씽 개념(new),공수2,
2025-04-19,9788954785792,수학 왕도,공수1,11976.0
2025-04-19,9788954785808,수학 왕도,공수2,6168.0
2025-04-19,9791191229653,수학의 샘,공수1,9156.0
2025-04-19,9791191229844,수학의 샘,공수2,4722.0
2025-04-19,9788959905249,숨마쿰라우데,공수1,7212.0
2025-04-19,9788959905508,숨마쿰라우데,공수2,
2025-04-19,9791156200420,실력 정석,공수1,51102.0
2025-04-19,9791156200444,실력 정석,공수2,36399.0
2025-04-19,9791129710949,완쏠 개념 라이트(new),공수1,9180.0
2025-04-19,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-19,9791129713209,완쏠 개념(new),공수1,
2025-04-19,9791129714701,완쏠 개념(new),공수2,
2025-04-19,9788905055776,풍산자,공수1,22266.0
2025-04-19,9788905056100,풍산자,공수2,7539.0
2025-04-20,9788960765160,THE 개념,공수1,10590.0
2025-04-20,9788960765245,THE 개념,공수2,3954.0
2025-04-20,9791125976509,개념 해결의법칙,공수1,10434.0
2025-04-20,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-20,9791169404419,개념+유형,공수1,63705.0
2025-04-20,9791169404426,개념+유형,공수2,24786.0
2025-04-20,9791125976486,개념.Zip(new),공수1,4068.0
2025-04-20,9791125976493,개념.Zip(new),공수2,1254.0
2025-04-20,9791169409292,개념루트(new),공수1,8817.0
2025-04-20,9791169409315,개념루트(new),공수2,1659.0
2025-04-20,9788928349135,개념쎈,공수1,23454.0
2025-04-20,9788928347858,개념쎈,공수1_표지변경,9003.0
2025-04-20,9788928349142,개념쎈,공수2,8946.0
2025-04-20,9788928350629,개념쎈 라이트,공수1,11475.0
2025-04-20,9788928350636,개념쎈 라이트,공수2,1830.0
2025-04-20,9788961334839,개념원리,공수1,221835.0
2025-04-20,9788961335997,개념원리,공수2,92436.0
2025-04-20,9791156200413,기본 정석,공수1,96459.0
2025-04-20,9791156200437,기본 정석,공수2,61284.0
2025-04-20,9788926163863,디딤돌 개념기본(low),공수1,9504.0
2025-04-20,9788926163870,디딤돌 개념기본(low),공수2,2727.0
2025-04-20,9791193575079,마플 교과서,공수1,41274.0
2025-04-20,9791193575086,마플 교과서,공수2,14310.0
2025-04-20,9791138919029,바이블,공수1,53358.0
2025-04-20,9791138919036,바이블,공수2,26310.0
2025-04-20,9788900477672,수매씽 개념(new),공수1,3042.0
2025-04-20,9788900477689,수매씽 개념(new),공수2,1164.0
2025-04-20,9788954785792,수학 왕도,공수1,11886.0
2025-04-20,9788954785808,수학 왕도,공수2,6168.0
2025-04-20,9791191229653,수학의 샘,공수1,9156.0
2025-04-20,9791191229844,수학의 샘,공수2,
2025-04-20,9788959905249,숨마쿰라우데,공수1,7236.0
2025-04-20,9788959905508,숨마쿰라우데,공수2,
2025-04-20,9791156200420,실력 정석,공수1,50760.0
2025-04-20,9791156200444,실력 정석,공수2,36399.0
2025-04-20,9791129710949,완쏠 개념 라이트(new),공수1,9180.0
2025-04-20,9791129710963,완쏠 개념 라이트(new),공수2,2472.0
2025-04-20,9791129713209,완쏠 개념(new),공수1,
2025-04-20,9791129714701,완쏠 개념(new),공수2,
2025-04-20,9788905055776,풍산자,공수1,22266.0
2025-04-20,9788905056100,풍산자,공수2,7569.0
2025-04-21,9788960765160,THE 개념,공수1,10590.0
2025-04-21,9788960765245,THE 개념,공수2,3954.0
2025-04-21,9791125976509,개념 해결의법칙,공수1,10434.0
2025-04-21,9791125956211,개념 해결의법칙,공수2,3642.0
2025-04-21,9791169404419,개념+유형,공수1,63729.0
2025-04-21,9791169404426,개념+유형,공수2,24768.0
2025-04-21,9791125976486,개념.Zip(new),공수1,4068.0
2025-04-21,9791125976493,개념.Zip(new),공수2,
2025-04-21,9791169409292,개념루트(new),공수1,8781.0
2025-04-21,9791169409315,개념루트(new),공수2,1659.0
2025-04-21,9788928349135,개념쎈,공수1,23424.0
2025-04-21,9788928347858,개념쎈,공수1_표지변경,9003.0
2025-04-21,9788928349142,개념쎈,공수2,8946.0
2025-04-21,9788928350629,개념쎈 라이트,공수1,11475.0
